phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1279_gender-F_age-19.png,19,F,0,3,3,4,0,29,29,7,-4,2.476,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1260_gender-F_age-22.png,22,F,0,3,3,4,0,30,30,0,-4,2.059,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1289_gender-F_age-20.png,20,F,0,3,3,4,0,31,31,10,1,1.926,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1306_gender-F_age-21.png,21,F,0,3,3,4,0,32,32,19,1,3.043,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1363_gender-M_age-19.png,19,M,0,3,3,4,0,33,33,41,2,1.751,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1377_gender-M_age-20.png,20,M,0,3,3,4,0,34,34,47,1,4.685,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1378_gender-F_age-19.png,19,F,0,3,3,4,0,35,35,48,-4,2.201,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1302_gender-F_age-30.png,30,F,0,3,3,4,0,36,36,18,-3,3.21,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1376_gender-F_age-19.png,19,F,0,3,3,4,0,37,37,46,-2,1.459,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1310_gender-F_age-28.png,28,F,0,3,3,4,0,38,38,22,-1,3.376,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1355_gender-F_age-19.png,19,F,0,3,3,4,0,39,39,35,-1,1.926,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1370_gender-M_age-19.png,19,M,0,3,3,4,0,40,40,44,0,2.751,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1361_gender-F_age-19.png,19,F,0,3,3,4,0,41,41,39,-2,2.868,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1358_gender-F_age-32.png,32,F,0,3,3,4,0,42,42,37,-2,1.684,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1366_gender-F_age-24.png,24,F,0,3,3,4,0,43,43,42,-1,2.951,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1270_gender-F_age-30.png,30,F,0,3,3,4,0,44,44,4,-2,1.643,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1373_gender-F_age-30.png,30,F,0,3,3,4,0,45,45,45,-1,1.443,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1285_gender-F_age-19.png,19,F,0,3,3,4,0,46,46,9,-1,1.368,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1269_gender-F_age-23.png,23,F,0,3,3,4,0,47,47,3,2,2.801,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1341_gender-M_age-19.png,19,M,0,3,3,4,0,48,48,29,1,2.418,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,stims\neutral_stims\id-1347_gender-F_age-27.png,27,F,0,3,3,4,0,49,49,33,1,1.326,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Helemaal niet dominant' tot 'Zeer dominant'.,Helemaal niet dominant,Zeer dominant,,,,0,3,3,4,,,,,,,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1285_gender-F_age-19.png,19,F,0,4,4,2,0,0,0,9,1,2.651,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1289_gender-F_age-20.png,20,F,0,4,4,2,0,1,1,10,1,3.043,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1318_gender-M_age-35.png,35,M,0,4,4,2,0,2,2,25,-3,4.11,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1315_gender-M_age-16.png,16,M,0,4,4,2,0,3,3,24,-4,2.484,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1293_gender-F_age-31.png,31,F,0,4,4,2,0,4,4,13,-4,1.893,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1354_gender-F_age-23.png,23,F,0,4,4,2,0,5,5,34,-4,1.859,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1260_gender-F_age-22.png,22,F,0,4,4,2,0,6,6,0,-3,3.193,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1342_gender-M_age-19.png,19,M,0,4,4,2,0,7,7,30,-4,1.918,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1341_gender-M_age-19.png,19,M,0,4,4,2,0,8,8,29,-2,5.326,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1307_gender-F_age-22.png,22,F,0,4,4,2,0,9,9,20,-3,2.426,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1363_gender-M_age-19.png,19,M,0,4,4,2,0,10,10,41,-3,1.851,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1345_gender-M_age-18.png,18,M,0,4,4,2,0,11,11,32,1,4.81,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1280_gender-M_age-18.png,18,M,0,4,4,2,0,12,12,8,-4,1.909,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1306_gender-F_age-21.png,21,F,0,4,4,2,0,13,13,19,-1,2.276,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1378_gender-F_age-19.png,19,F,0,4,4,2,0,14,14,48,-1,4.193,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1367_gender-M_age-20.png,20,M,0,4,4,2,0,15,15,43,1,5.71,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1266_gender-M_age-21.png,21,M,0,4,4,2,0,16,16,2,1,2.118,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1373_gender-F_age-30.png,30,F,0,4,4,2,0,17,17,45,-3,2.335,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1380_gender-F_age-21.png,21,F,0,4,4,2,0,18,18,49,-3,3.026,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1279_gender-F_age-19.png,19,F,0,4,4,2,0,19,19,7,-2,4.376,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1358_gender-F_age-32.png,32,F,0,4,4,2,0,20,20,37,0,2.776,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1295_gender-F_age-26.png,26,F,0,4,4,2,0,21,21,15,-3,2.043,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1323_gender-F_age-23.png,23,F,0,4,4,2,0,22,22,26,-1,4.135,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1274_gender-F_age-33.png,33,F,0,4,4,2,0,23,23,6,-3,3.718,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1297_gender-F_age-22.png,22,F,0,4,4,2,0,24,24,17,-3,2.293,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1273_gender-F_age-20.png,20,F,0,4,4,2,0,25,25,5,0,3.026,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1302_gender-F_age-30.png,30,F,0,4,4,2,0,26,26,18,-3,2.434,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1296_gender-F_age-23.png,23,F,0,4,4,2,0,27,27,16,-3,2.001,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1366_gender-F_age-24.png,24,F,0,4,4,2,0,28,28,42,-2,3.193,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1270_gender-F_age-30.png,30,F,0,4,4,2,0,29,29,4,-1,4.476,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1344_gender-M_age-25.png,25,M,0,4,4,2,0,30,30,31,-4,3.901,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1290_gender-F_age-23.png,23,F,0,4,4,2,0,31,31,11,-3,4.143,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1269_gender-F_age-23.png,23,F,0,4,4,2,0,32,32,3,-4,1.776,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1347_gender-F_age-27.png,27,F,0,4,4,2,0,33,33,33,-3,1.893,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1360_gender-F_age-20.png,20,F,0,4,4,2,0,34,34,38,-1,5.727,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1356_gender-F_age-20.png,20,F,0,4,4,2,0,35,35,36,-1,4.685,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1291_gender-F_age-24.png,24,F,0,4,4,2,0,36,36,12,0,3.71,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1339_gender-F_age-30.png,30,F,0,4,4,2,0,37,37,28,1,1.676,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1309_gender-M_age-22.png,22,M,0,4,4,2,0,38,38,21,-3,3.068,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1370_gender-M_age-19.png,19,M,0,4,4,2,0,39,39,44,2,2.884,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1355_gender-F_age-19.png,19,F,0,4,4,2,0,40,40,35,-4,4.585,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1361_gender-F_age-19.png,19,F,0,4,4,2,0,41,41,39,1,3.11,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1311_gender-F_age-22.png,22,F,0,4,4,2,0,42,42,23,1,1.951,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1362_gender-F_age-24.png,24,F,0,4,4,2,0,43,43,40,-1,2.751,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1264_gender-F_age-26.png,26,F,0,4,4,2,0,44,44,1,-2,2.793,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1376_gender-F_age-19.png,19,F,0,4,4,2,0,45,45,46,3,2.059,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1310_gender-F_age-28.png,28,F,0,4,4,2,0,46,46,22,-1,2.743,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1335_gender-M_age-23.png,23,M,0,4,4,2,0,47,47,27,-1,1.951,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van 'Zeer onaantrekkelijk' tot 'Zeer aantrekkelijk'.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims\neutral_stims\id-1377_gender-M_age-20.png,20,M,0,4,4,2,0,48,48,47,-1,2.234,01,F,False,False,2018_Oct_17_1257,pilot_RL,119.8881957439051,
